Country Name,Country Code,Año,Crecimiento del PIB per cápita (% anual)
Bermudas,BMU,1996.0,1.9469474792546606
Bolivia,BOL,1996.0,2.429446092686277
Brasil,BRA,1996.0,0.6565021628534708
Barbados,BRB,1996.0,3.7826041524209586
Brunei Darussalam,BRN,1996.0,0.49313577982069035
Bhután,BTN,1996.0,3.6093966276676213
Botswana,BWA,1996.0,3.2522300174619545
República Centroafricana,CAF,1996.0,-6.479284990216598
Canadá,CAN,1996.0,0.5624678619739143
Europa Central y del Báltico,CEB,1996.0,4.773633223694972
Suiza,CHE,1996.0,0.028540638847871946
Chile,CHL,1996.0,5.351007610710411
China,CHN,1996.0,8.776429810526423
Côte d'Ivoire,CIV,1996.0,4.010910041047339
Camerún,CMR,1996.0,1.423195889772444
"Congo, República Democrática del",COD,1996.0,-2.8917581685922897
"Congo, República del",COG,1996.0,1.5398827991841273
Colombia,COL,1996.0,0.21025281620867986
Comoras,COM,1996.0,-3.3941091730702766
Cabo Verde,CPV,1996.0,8.800936886735883
Costa Rica,CRI,1996.0,-0.9607707092018245
Estados pequeos del Caribe,CSS,1996.0,2.5402703250945677
Cuba,CUB,1996.0,7.481406320492127
Chipre,CYP,1996.0,-0.3523817923421433
República Checa,CZE,1996.0,4.386832731117394
Alemania,DEU,1996.0,0.5144372845997651
Dominica,DMA,1996.0,3.1563759766955997
Dinamarca,DNK,1996.0,2.319405698462603
República Dominicana,DOM,1996.0,4.0921894882144585
Argelia,DZA,1996.0,2.28047201241705
Asia oriental y el Pacífico (excluido altos ingresos),EAP,1996.0,7.712022254956381
inicial del dividendo demográfico,EAR,1996.0,3.7471043598362286
Asia oriental y el Pacífico,EAS,1996.0,4.375139999690234
Europa y Asia central (excluido altos ingresos),ECA,1996.0,-0.31636104272925536
Europa y Asia central,ECS,1996.0,1.4934403866236465
Ecuador,ECU,1996.0,-0.11310906194879067
"Egipto, República Árabe de",EGY,1996.0,2.7496710032303753
Zona del Euro,EMU,1996.0,1.4273213555980675
Eritrea,ERI,1996.0,4.102364069425192
España,ESP,1996.0,2.2338534170834237
Estonia,EST,1996.0,6.502784471145603
Etiopía,ETH,1996.0,8.881600760001419
Unión Europea,EUU,1996.0,1.7157696314458235
Frágiles y situaciones de conflicto afectados,FCS,1996.0,1.3286004694000013
Finlandia,FIN,1996.0,3.3276693419678622
Fiji,FJI,1996.0,4.2353047071600685
Francia,FRA,1996.0,1.0517245604677186
Micronesia (Estados Federados de),FSM,1996.0,-3.581754614301076
Gabón,GAB,1996.0,1.0459529402367025
Reino Unido,GBR,1996.0,1.6485619326578842
Georgia,GEO,1996.0,15.310196820975847
Ghana,GHA,1996.0,2.2275340679146467
Guinea,GIN,1996.0,1.5415350288531897
Gambia,GMB,1996.0,-0.7267089897740533
Guinea-Bissau,GNB,1996.0,9.312237372343901
Guinea Ecuatorial,GNQ,1996.0,60.33710392008243
Grecia,GRC,1996.0,2.40984299004856
Granada,GRD,1996.0,3.655291613895173
Groenlandia,GRL,1996.0,1.3480101030775415
Guatemala,GTM,1996.0,0.5134742828480654
Guyana,GUY,1996.0,7.685904878326582
Ingreso alto,HIC,1996.0,2.3069829751996167
"Hong Kong, Región Administrativa Especial",HKG,1996.0,-0.2679135213985262
Honduras,HND,1996.0,-0.9198102072405305
Países pobres muy endeudados (PPME),HPC,1996.0,2.2091164612692182
Croacia,HRV,1996.0,7.505875127092693
Haití,HTI,1996.0,2.2205881406166554
Hungría,HUN,1996.0,0.2544742024694244
Sólo BIRF,IBD,1996.0,4.088094777102057
BIRF y la AIF,IBT,1996.0,3.782365861965303
total de la AIF,IDA,1996.0,2.2565913148415007
mezcla de la AIF,IDB,1996.0,1.8348009552508415
Indonesia,IDN,1996.0,6.086859406273803
Sólo AIF,IDX,1996.0,2.571436677840566
Isla de Man,IMN,1996.0,6.911493915627602
India,IND,1996.0,5.471108102115792
Irlanda,IRL,1996.0,6.533312860623937
"Irán, República Islámica del",IRN,1996.0,4.963152055052063
Iraq,IRQ,1996.0,7.4783026347483315
Islandia,ISL,1996.0,4.004073433754243
Israel,ISR,1996.0,3.192616712811642
Italia,ITA,1996.0,1.2383283704836572
Jamaica,JAM,1996.0,-1.0413360780800645
Jordania,JOR,1996.0,-1.2462916434604665
Japón,JPN,1996.0,2.900141234358003
Kazajstán,KAZ,1996.0,2.035515436563813
Kenya,KEN,1996.0,1.3659344374874252
Kirguistán,KGZ,1996.0,5.5112273748110425
Camboya,KHM,1996.0,3.4061431833714835
Kiribati,KIR,1996.0,0.036258810972938704
Saint Kitts y Nevis,KNA,1996.0,4.499449103193669
"Corea, República de",KOR,1996.0,6.867624488423957
Kuwait,KWT,1996.0,-2.235624947276463
América Latina y el Caribe (excluido altos ingresos),LAC,1996.0,2.277656374681584
República Democrática Popular Lao,LAO,1996.0,4.458966594160827
Líbano,LBN,1996.0,9.22798713513609
Santa Lucía,LCA,1996.0,1.8390093469292879
América Latina y el Caribe,LCN,1996.0,2.3688353252824754
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,1996.0,2.989457543596046
Países de ingreso bajo,LIC,1996.0,2.7117156660241477
Liechtenstein,LIE,1996.0,5.380373762448727
Sri Lanka,LKA,1996.0,2.9788925968379942
Países de ingreso mediano bajo,LMC,1996.0,3.5900775639672133
Ingreso mediano y bajo,LMY,1996.0,3.7532719202979337
Lesotho,LSO,1996.0,4.46177599505188
avanzada del dividendo demográfico,LTE,1996.0,4.041707775484383
Lituania,LTU,1996.0,5.96107720942301
Luxemburgo,LUX,1996.0,0.027251337993348557
Letonia,LVA,1996.0,3.750073467539835
"Región Administrativa Especial de Macao, China",MAC,1996.0,-2.304984444121189
Marruecos,MAR,1996.0,10.674268733442503
Mónaco,MCO,1996.0,0.3552472777377744
República de Moldova,MDA,1996.0,-5.688417879696374
Madagascar,MDG,1996.0,-1.0445041999329874
Maldivas,MDV,1996.0,5.555867002491738
Oriente Medio y Norte de África,MEA,1996.0,2.8648988602338505
México,MEX,1996.0,4.888150731130651
Islas Marshall,MHL,1996.0,-11.757926329447699
 Ingreso mediano,MIC,1996.0,3.8500774154807544
Macedonia del Norte,MKD,1996.0,0.664419906021152
Malí,MLI,1996.0,4.82830281273128
Malta,MLT,1996.0,3.098243734094069
Myanmar,MMR,1996.0,5.352353716468087
Oriente Medio y Norte de África (excluido altos ingresos),MNA,1996.0,4.409957946957803
Mongolia,MNG,1996.0,1.0770384531886776
Mozambique,MOZ,1996.0,7.850285936942342
Mauritania,MRT,1996.0,3.70686441833665
Mauricio,MUS,1996.0,4.513432613862605
Malawi,MWI,1996.0,5.258805037322119
Malasia,MYS,1996.0,7.066876262967227
América del Norte,NAC,1996.0,2.4156931555421295
Namibia,NAM,1996.0,0.3961394836815515
Nueva Caledonia,NCL,1996.0,-1.45576236334189
Níger,NER,1996.0,-3.2133501788714227
Nigeria,NGA,1996.0,1.5960326807485927
Nicaragua,NIC,1996.0,4.345238130646848
Países Bajos,NLD,1996.0,3.0223033050510253
Noruega,NOR,1996.0,4.49694127546725
Nepal,NPL,1996.0,3.116692310087913
Nueva Zelandia,NZL,1996.0,1.9886972852815035
Miembros OCDE,OED,1996.0,2.25683160140062
Omán,OMN,1996.0,1.3073679932711144
Pakistán,PAK,1996.0,1.7009625167355722
Panamá,PAN,1996.0,1.9940955702332417
Perú,PER,1996.0,0.9076593257573364
Filipinas,PHL,1996.0,3.3319026857806904
Papua Nueva Guinea,PNG,1996.0,3.919127957436828
Polonia,POL,1996.0,6.0348469780482645
previa al dividendo demográfico,PRE,1996.0,2.8573794869531923
Puerto Rico,PRI,1996.0,1.1723026874803253
Portugal,PRT,1996.0,3.1158057663207757
Paraguay,PRY,1996.0,-0.7488289948199878
Ribera Occidental y Gaza,PSE,1996.0,-3.217162808311329
Estados pequeos de las Islas del Pacfico,PSS,1996.0,1.7928814254666747
posterior al dividendo demográfico,PST,1996.0,2.314106264015848
Polinesia Francesa,PYF,1996.0,-2.249382893251834
Rumania,ROU,1996.0,4.207522543761044
Federación de Rusia,RUS,1996.0,-3.6149754949764628
Rwanda,RWA,1996.0,-4.52353447512246
Asia meridional,SAS,1996.0,4.559754569588861
Arabia Saudita,SAU,1996.0,-0.1197494908886938
Sudán,SDN,1996.0,3.372088269126124
Senegal,SEN,1996.0,-0.4111961094015726
Singapur,SGP,1996.0,3.1909851392228035
Islas Salomón,SLB,1996.0,-1.253611050009411
Sierra Leona,SLE,1996.0,1.2103132357466677
El Salvador,SLV,1996.0,-0.03968487350526573
Serbia,SRB,1996.0,6.36958237907767
África al sur del Sahara (excluido altos ingresos),SSA,1996.0,2.3705727696016226
África al sur del Sahara,SSF,1996.0,2.375707474018725
Suriname,SUR,1996.0,-1.1263433371469773
República Eslovaca,SVK,1996.0,6.39444978706274
Eslovenia,SVN,1996.0,3.2675651626276476
Suecia,SWE,1996.0,1.4179242381152193
Eswatini,SWZ,1996.0,1.7073755231740364
Seychelles,SYC,1996.0,8.395845453031697
República Árabe Siria,SYR,1996.0,6.873052419279617
Chad,TCD,1996.0,-2.206621114097345
Asia oriental y el Pacífico (BIRF y la AIF),TEA,1996.0,7.708760678689131
Europa y Asia central (BIRF y la AIF),TEC,1996.0,0.8996692626642897
Togo,TGO,1996.0,4.764734219733555
Tailandia,THA,1996.0,4.272296614722464
Tayikistán,TJK,1996.0,-18.348263609780986
Turkmenistán,TKM,1996.0,4.852566769891411
América Latina y el Caribe (BIRF y la AIF),TLA,1996.0,2.335424229164744
Oriente Medio y Norte de África (BIRF y la AIF),TMN,1996.0,4.480146914365065
Tonga,TON,1996.0,1.584027091947675
Asia meridional (BIRF y la AIF),TSA,1996.0,4.559754569588861
África al sur del Sahara (BIRF y la AIF),TSS,1996.0,2.375707474018583
Trinidad y Tobago,TTO,1996.0,6.67671659708904
Túnez,TUN,1996.0,5.595814179998371
Turquía,TUR,1996.0,5.619567788490556
Tuvalu,TUV,1996.0,-6.215766933640992
Tanzanía,TZA,1996.0,2.6018121178708498
Uganda,UGA,1996.0,6.152818912151588
Ucrania,UKR,1996.0,-9.197963376128499
Ingreso mediano alto,UMC,1996.0,4.201527627367369
Uruguay,URY,1996.0,4.978087651675224
Estados Unidos,USA,1996.0,2.5722592039902423
Uzbekistán,UZB,1996.0,-0.22671689630236358
San Vicente y las Granadinas,VCT,1996.0,1.1851086275842988
Venezuela,VEN,1996.0,-2.2530478902731943
Viet Nam,VNM,1996.0,7.607799877165959
Vanuatu,VUT,1996.0,-0.07514366295754371
Mundo,WLD,1996.0,2.0362110611553845
Samoa,WSM,1996.0,6.080571345494846
"Yemen, Rep. del",YEM,1996.0,1.4168344809516498
Sudáfrica,ZAF,1996.0,2.7224338786009383
Zambia,ZMB,1996.0,3.6187630259783248
Zimbabwe,ZWE,1996.0,8.542804098886904
Aruba,ABW,1997.0,3.8547444510298448
,AFE,1997.0,1.8062856140732038
,AFW,1997.0,1.525165266835856
Angola,AGO,1997.0,3.755519392274124
Albania,ALB,1997.0,-10.361104970941057
Andorra,AND,1997.0,8.165547742552917
El mundo árabe,ARB,1997.0,2.2948517741749868
Emiratos Árabes Unidos,ARE,1997.0,1.3594914302922376
Argentina,ARG,1997.0,6.823321092393414
Armenia,ARM,1997.0,4.188979574520758
Antigua y Barbuda,ATG,1997.0,3.368633334721551
Australia,AUS,1997.0,2.794518341543167
Austria,AUT,1997.0,1.9779759080570187
Azerbaiyán,AZE,1997.0,4.784282352386882
Burundi,BDI,1997.0,-1.4796101109999142
Bélgica,BEL,1997.0,3.54278906412047
Benin,BEN,1997.0,2.7024477156425206
Burkina Faso,BFA,1997.0,3.6227263863073347
Bangladesh,BGD,1997.0,2.6384871514969745
Bulgaria,BGR,1997.0,-13.590922948826034
Bahrein,BHR,1997.0,-0.04839679111945827
Bahamas,BHS,1997.0,5.070879768206311
Bosnia y Herzegovina,BIH,1997.0,29.74152353112268
Belarús,BLR,1997.0,11.863952201717069
Belice,BLZ,1997.0,0.11177847549441822
Bermudas,BMU,1997.0,3.9637246585238586
Bolivia,BOL,1997.0,3.0421419142888624
Brasil,BRA,1997.0,1.8553430248840215
Barbados,BRB,1997.0,4.568602084366205
Brunei Darussalam,BRN,1997.0,-3.6791560133327437
Bhután,BTN,1997.0,3.5681675751953748
Botswana,BWA,1997.0,5.838418563200776
República Centroafricana,CAF,1997.0,2.4104592412317487
Canadá,CAN,1997.0,3.248849308037748
Europa Central y del Báltico,CEB,1997.0,2.505014829281521
Suiza,CHE,1997.0,2.0152831609876642
Chile,CHL,1997.0,5.986326529127538
China,CHN,1997.0,8.124497577017763
Côte d'Ivoire,CIV,1997.0,5.898602990259903
Camerún,CMR,1997.0,1.7842140652581122
"Congo, República Democrática del",COD,1997.0,-7.098396743674286
"Congo, República del",COG,1997.0,-2.6448504085327613
Colombia,COL,1997.0,1.6015035412979586
Comoras,COM,1997.0,1.8168250314629262
Cabo Verde,CPV,1997.0,8.62928288142568
Costa Rica,CRI,1997.0,3.1297474910519867
Estados pequeos del Caribe,CSS,1997.0,3.16099086002977
Cuba,CUB,1997.0,2.4554153728153523
Chipre,CYP,1997.0,1.1962222626046923
República Checa,CZE,1997.0,-0.41106907802910087
Alemania,DEU,1997.0,1.6433342731291987
Dominica,DMA,1997.0,2.3113609474364267
Dinamarca,DNK,1997.0,2.832664465483333
República Dominicana,DOM,1997.0,7.044764457473633
Argelia,DZA,1997.0,-0.5854453185753954
Asia oriental y el Pacífico (excluido altos ingresos),EAP,1997.0,6.040955866176034
inicial del dividendo demográfico,EAR,1997.0,2.6742088132598383
Asia oriental y el Pacífico,EAS,1997.0,2.864942308930935
Europa y Asia central (excluido altos ingresos),ECA,1997.0,2.6877238558441974
Europa y Asia central,ECS,1997.0,2.841886271861725
Ecuador,ECU,1997.0,2.4774996173628807
"Egipto, República Árabe de",EGY,1997.0,3.2429007316137017
Zona del Euro,EMU,1997.0,2.4629359142796403
Eritrea,ERI,1997.0,6.614285728563246
España,ESP,1997.0,3.268766786283848
Estonia,EST,1997.0,14.347210017453918
Etiopía,ETH,1997.0,-0.04234768651919296
Unión Europea,EUU,1997.0,2.499338647633124
Frágiles y situaciones de conflicto afectados,FCS,1997.0,2.7184878097146026
Finlandia,FIN,1997.0,6.018052757909274
Fiji,FJI,1997.0,-3.176574746746823
Francia,FRA,1997.0,1.9721192445276756
Micronesia (Estados Federados de),FSM,1997.0,-6.355096631103791
Gabón,GAB,1997.0,3.120912474481827
Reino Unido,GBR,1997.0,4.255208265636611
Georgia,GEO,1997.0,14.121424253047053
Ghana,GHA,1997.0,1.7777957638819686
Guinea,GIN,1997.0,3.0399521876480122
Gambia,GMB,1997.0,1.8786925620641455
Guinea-Bissau,GNB,1997.0,4.49916770112597
Guinea Ecuatorial,GNQ,1997.0,140.48004237012125
Grecia,GRC,1997.0,3.9700818227786527
Granada,GRD,1997.0,4.316047975951818
Groenlandia,GRL,1997.0,1.2877318695751114
Guatemala,GTM,1997.0,1.931911688914397
Guyana,GUY,1997.0,5.950085955505898
Ingreso alto,HIC,1997.0,2.8222511573672335
"Hong Kong, Región Administrativa Especial",HKG,1997.0,4.228428821681547
Honduras,HND,1997.0,1.7454879284585019
Países pobres muy endeudados (PPME),HPC,1997.0,3.329323572269672
Croacia,HRV,1997.0,6.697765908114306
Haití,HTI,1997.0,0.8287035502835778
Hungría,HUN,1997.0,3.351122677920415
Sólo BIRF,IBD,1997.0,3.8919647552009025
BIRF y la AIF,IBT,1997.0,3.542348302082445
total de la AIF,IDA,1997.0,1.5270903309953212
mezcla de la AIF,IDB,1997.0,-0.638092143939744
Indonesia,IDN,1997.0,3.0348280822154408
Sólo AIF,IDX,1997.0,3.447116331567031
Isla de Man,IMN,1997.0,7.388570220842922
India,IND,1997.0,2.071873276545986
Irlanda,IRL,1997.0,9.913986138642002
"Irán, República Islámica del",IRN,1997.0,-0.08055461131733921
Iraq,IRQ,1997.0,17.4839896200273
Islandia,ISL,1997.0,4.908673862022027
Israel,ISR,1997.0,1.2294816274152254
Italia,ITA,1997.0,1.77635122351289
Jamaica,JAM,1997.0,-1.9940335395188242
Jordania,JOR,1997.0,0.5806898237288323
Japón,JPN,1997.0,0.7409059525988368
Kazajstán,KAZ,1997.0,3.3170628982431793
Kenya,KEN,1997.0,-2.1766132876094844
Kirguistán,KGZ,1997.0,8.32377163836155
Camboya,KHM,1997.0,1.741562238015831
Kiribati,KIR,1997.0,-0.11323559646375259
Saint Kitts y Nevis,KNA,1997.0,5.456122781483302
"Corea, República de",KOR,1997.0,5.179629765826178
Kuwait,KWT,1997.0,-0.9095484948488348
América Latina y el Caribe (excluido altos ingresos),LAC,1997.0,3.4831853447261523
República Democrática Popular Lao,LAO,1997.0,4.659675820621729
Líbano,LBN,1997.0,-0.7485745403092494
Santa Lucía,LCA,1997.0,-1.6427658589854701
América Latina y el Caribe,LCN,1997.0,3.623132112533625
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,1997.0,3.374424367052086
Países de ingreso bajo,LIC,1997.0,4.157074549057143
Liechtenstein,LIE,1997.0,5.763740980095065
Sri Lanka,LKA,1997.0,5.675135580000031
Países de ingreso mediano bajo,LMC,1997.0,1.35826087779445
Ingreso mediano y bajo,LMY,1997.0,3.5558608612521
Lesotho,LSO,1997.0,2.784582003101349
avanzada del dividendo demográfico,LTE,1997.0,4.496559995459549
Lituania,LTU,1997.0,9.113027875356991
Luxemburgo,LUX,1997.0,4.106640711258478
Letonia,LVA,1997.0,9.927182760034398
"Región Administrativa Especial de Macao, China",MAC,1997.0,-2.0729839383798065
Marruecos,MAR,1997.0,-3.0227289850736696
Mónaco,MCO,1997.0,1.4409188296266962
República de Moldova,MDA,1997.0,2.0236872948576945
Madagascar,MDG,1997.0,0.45581939517992964
Maldivas,MDV,1997.0,6.303230398802512
Oriente Medio y Norte de África,MEA,1997.0,1.507237980332249
México,MEX,1997.0,5.016207261728155
Islas Marshall,MHL,1997.0,-7.910855441486163
 Ingreso mediano,MIC,1997.0,3.6143334039620214
Macedonia del Norte,MKD,1997.0,1.3057182123339146
Malí,MLI,1997.0,2.52794282915292
Malta,MLT,1997.0,4.463409646456796
Myanmar,MMR,1997.0,4.711716867190248
Oriente Medio y Norte de África (excluido altos ingresos),MNA,1997.0,1.8181091779842404
Mongolia,MNG,1997.0,2.8176019056894006
Mozambique,MOZ,1997.0,8.322317470350768
Mauritania,MRT,1997.0,-6.186917741878034
Mauricio,MUS,1997.0,4.3724171399103255
Malawi,MWI,1997.0,1.7965777362476416
Malasia,MYS,1997.0,4.493721103090053
América del Norte,NAC,1997.0,3.206059186488801
Namibia,NAM,1997.0,1.5625905971880627
Nueva Caledonia,NCL,1997.0,0.055313045551017126
Níger,NER,1997.0,-1.8031499272147613
Nigeria,NGA,1997.0,0.37252043905931487
Nicaragua,NIC,1997.0,2.192005464887032
Países Bajos,NLD,1997.0,3.793381777240313
Noruega,NOR,1997.0,4.715228789713038
Nepal,NPL,1997.0,2.9455633972343946
Nueva Zelandia,NZL,1997.0,0.7483043606386417
Miembros OCDE,OED,1997.0,2.790915626666134
Omán,OMN,1997.0,4.351113932370708
Pakistán,PAK,1997.0,-1.9127909505124308
Panamá,PAN,1997.0,4.338314913736113
Perú,PER,1997.0,4.5539237921873905
Filipinas,PHL,1997.0,2.6205454226054314
Papua Nueva Guinea,PNG,1997.0,-7.285725907442014
Polonia,POL,1997.0,6.379349288862102
previa al dividendo demográfico,PRE,1997.0,3.946629176013005
Puerto Rico,PRI,1997.0,3.9099388004468523
Portugal,PRT,1997.0,3.9357979572653363
Paraguay,PRY,1997.0,1.9355153266772192
Ribera Occidental y Gaza,PSE,1997.0,9.645838201907836
Estados pequeos de las Islas del Pacfico,PSS,1997.0,-2.670980819593055
posterior al dividendo demográfico,PST,1997.0,2.863402653737694
Polinesia Francesa,PYF,1997.0,-1.7302191095564865
Rumania,ROU,1997.0,-4.574730429656398
Federación de Rusia,RUS,1997.0,1.5677041497550448
Rwanda,RWA,1997.0,-0.2757431301828319
Asia meridional,SAS,1997.0,1.6566780699996286
Arabia Saudita,SAU,1997.0,-1.5740991007604492
Sudán,SDN,1997.0,15.372419384088957
Senegal,SEN,1997.0,0.6763422485892789
Singapur,SGP,1997.0,4.739926747172561
Islas Salomón,SLB,1997.0,-3.6544436870797767
Sierra Leona,SLE,1997.0,-7.109068253141899
El Salvador,SLV,1997.0,2.334810370286064
Serbia,SRB,1997.0,7.507882233733369
África al sur del Sahara (excluido altos ingresos),SSA,1997.0,1.6865715027135906
África al sur del Sahara,SSF,1997.0,1.6951404535438144
Suriname,SUR,1997.0,3.5871040055632193
República Eslovaca,SVK,1997.0,5.730446650112555
Eslovenia,SVN,1997.0,5.191132463207154
Suecia,SWE,1997.0,3.011523033338378
Eswatini,SWZ,1997.0,1.3183669407492005
Seychelles,SYC,1997.0,10.884795738661609
República Árabe Siria,SYR,1997.0,2.2764063648752426
Chad,TCD,1997.0,2.100125421249757
Asia oriental y el Pacífico (BIRF y la AIF),TEA,1997.0,6.036996961995399
Europa y Asia central (BIRF y la AIF),TEC,1997.0,2.7956887947784708
Togo,TGO,1997.0,10.72463849618191
Tailandia,THA,1997.0,-3.994106257284116
Tayikistán,TJK,1997.0,0.3264597496809927
Turkmenistán,TKM,1997.0,-12.670604293629822
América Latina y el Caribe (BIRF y la AIF),TLA,1997.0,3.6270905124492288
Oriente Medio y Norte de África (BIRF y la AIF),TMN,1997.0,1.7570596523640631
Tonga,TON,1997.0,0.7578486996877984
Asia meridional (BIRF y la AIF),TSA,1997.0,1.6566780699996286
África al sur del Sahara (BIRF y la AIF),TSS,1997.0,1.6951404535438002
Trinidad y Tobago,TTO,1997.0,7.136458807853543
Túnez,TUN,1997.0,4.035519939432561
Turquía,TUR,1997.0,5.850801078620776
Tuvalu,TUV,1997.0,9.78626615197446
Tanzanía,TZA,1997.0,1.4309281197603951
Uganda,UGA,1997.0,2.0860580696882067
Ucrania,UKR,1997.0,-2.111948982033425
Ingreso mediano alto,UMC,1997.0,4.601591102634941
Uruguay,URY,1997.0,7.930998290103048
Estados Unidos,USA,1997.0,3.197212054703897
Uzbekistán,UZB,1997.0,3.2353065421630873
San Vicente y las Granadinas,VCT,1997.0,3.5178313315271623
Venezuela,VEN,1997.0,4.221812560203347
Viet Nam,VNM,1997.0,6.570647246014346
Vanuatu,VUT,1997.0,2.4687560877365797
Mundo,WLD,1997.0,2.405880382256271
Samoa,WSM,1997.0,-0.3881330391617013
"Yemen, Rep. del",YEM,1997.0,2.190461133841552
Sudáfrica,ZAF,1997.0,1.1874927871416077
Zambia,ZMB,1997.0,1.1867384293085905
Zimbabwe,ZWE,1997.0,1.0157307519154841
Aruba,ABW,1998.0,-1.027089526035013
,AFE,1998.0,-0.6558172941212774
,AFW,1998.0,0.7417634915941562
Angola,AGO,1998.0,1.3139261061491538
Albania,ALB,1998.0,9.516484438222818
Andorra,AND,1998.0,2.3969199864858126
El mundo árabe,ARB,1998.0,2.7440098165662903
Emiratos Árabes Unidos,ARE,1998.0,-5.716708524160964
Argentina,ARG,1998.0,2.6543475973445823
Armenia,ARM,1998.0,8.322090805509603
Antigua y Barbuda,ATG,1998.0,2.7771215727309624
Australia,AUS,1998.0,3.575818586834174
Austria,AUT,1998.0,3.46782994124915
Azerbaiyán,AZE,1998.0,8.960886762938088
Burundi,BDI,1998.0,2.815176025037559
Bélgica,BEL,1998.0,1.7443238954726041
Benin,BEN,1998.0,0.8480000500907323
Burkina Faso,BFA,1998.0,4.398136184689605
Bangladesh,BGD,1998.0,3.2221498588485673
Bulgaria,BGR,1998.0,4.484025658104059
Bahrein,BHR,1998.0,1.6982735498999375
Bahamas,BHS,1998.0,-6.086230946094105
Bosnia y Herzegovina,BIH,1998.0,13.70910001130683
Belarús,BLR,1998.0,8.88936450577313
Belice,BLZ,1998.0,0.32739479022063733
Bermudas,BMU,1998.0,3.1396272861633463
Bolivia,BOL,1998.0,3.136997547889095
Brasil,BRA,1998.0,-1.1244424257402414
Barbados,BRB,1998.0,3.564005147516596
Brunei Darussalam,BRN,1998.0,-2.7131904526490445
Bhután,BTN,1998.0,3.9601618837074
Botswana,BWA,1998.0,-1.7612208482547231
República Centroafricana,CAF,1998.0,1.8554126769785313
Canadá,CAN,1998.0,3.037475991303751
Europa Central y del Báltico,CEB,1998.0,2.8529528435049514
Suiza,CHE,1998.0,2.7242846564736993
Chile,CHL,1998.0,2.8786691359748033
China,CHN,1998.0,6.816064564696305
Côte d'Ivoire,CIV,1998.0,0.821945731286533
Camerún,CMR,1998.0,1.9936106235412439
"Congo, República Democrática del",COD,1998.0,-3.9248000344886123
"Congo, República del",COG,1998.0,1.5432231282307356
Colombia,COL,1998.0,-1.1595499271394232
Comoras,COM,1998.0,-0.8622530110322941
Cabo Verde,CPV,1998.0,10.073780347608746
Costa Rica,CRI,1998.0,4.8559714185958995
Estados pequeos del Caribe,CSS,1998.0,0.36689034061517134
Cuba,CUB,1998.0,-0.16427686620185966
Chipre,CYP,1998.0,4.81774889848235
República Checa,CZE,1998.0,-0.26211493574326994
Alemania,DEU,1998.0,1.9984853210730904
Dominica,DMA,1998.0,3.9894885879872675
Dinamarca,DNK,1998.0,1.8476139445405977
República Dominicana,DOM,1998.0,5.013024874439978
Argelia,DZA,1998.0,3.5243219567294233
Asia oriental y el Pacífico (excluido altos ingresos),EAP,1998.0,1.7067317908486075
inicial del dividendo demográfico,EAR,1998.0,0.36231530050034166
Asia oriental y el Pacífico,EAS,1998.0,-0.64729657861443
Europa y Asia central (excluido altos ingresos),ECA,1998.0,-1.6465450585034063
Europa y Asia central,ECS,1998.0,2.4529018210384947
Ecuador,ECU,1998.0,1.473244065596674
"Egipto, República Árabe de",EGY,1998.0,3.3354034375734756
Zona del Euro,EMU,1998.0,2.819184556056058
Eritrea,ERI,1998.0,0.40589002817019093
España,ESP,1998.0,3.9619652536768086
Estonia,EST,1998.0,5.346900129209004
Etiopía,ETH,1998.0,-6.368031773347056
Unión Europea,EUU,1998.0,2.873251767529709
Frágiles y situaciones de conflicto afectados,FCS,1998.0,3.4581808468514055
Finlandia,FIN,1998.0,5.177591480311719
Fiji,FJI,1998.0,0.13323221695628717
Francia,FRA,1998.0,3.205153055267388
Micronesia (Estados Federados de),FSM,1998.0,2.598481042933969
Gabón,GAB,1998.0,0.9096874054968822
Reino Unido,GBR,1998.0,2.8571182936045147
Georgia,GEO,1998.0,5.687769083187774
Ghana,GHA,1998.0,2.2014838202574225
Guinea,GIN,1998.0,1.7023658853549222
Gambia,GMB,1998.0,0.5093724330467637
Guinea-Bissau,GNB,1998.0,-29.41329087236622
Guinea Ecuatorial,GNQ,1998.0,19.025037975644125
Grecia,GRC,1998.0,3.320699724898418
Granada,GRD,1998.0,11.068460332335931
Groenlandia,GRL,1998.0,7.565899780931005
Guatemala,GTM,1998.0,2.542652446694163
Guyana,GUY,1998.0,-1.872186862681147
Ingreso alto,HIC,1998.0,2.222626746562767
"Hong Kong, Región Administrativa Especial",HKG,1998.0,-6.665010240904039
Honduras,HND,1998.0,0.8902688316498484
Países pobres muy endeudados (PPME),HPC,1998.0,0.6249527257986358
Croacia,HRV,1998.0,2.3137687296376157
Haití,HTI,1998.0,0.3346081484109362
Hungría,HUN,1998.0,4.142039816559787
Sólo BIRF,IBD,1998.0,1.238369634592317
BIRF y la AIF,IBT,1998.0,1.072506523910974
total de la AIF,IDA,1998.0,0.9546889115111412
mezcla de la AIF,IDB,1998.0,0.07331192969435563
Indonesia,IDN,1998.0,-14.475651491547282
Sólo AIF,IDX,1998.0,1.6688662832073504
Isla de Man,IMN,1998.0,12.06214729752439
India,IND,1998.0,4.198921159551233
Irlanda,IRL,1998.0,7.637504491015818
"Irán, República Islámica del",IRN,1998.0,0.5022176335704529
